	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN
5137	Mi marido quiere convertirse en operador.	Mi [MASK] quiere convertirse en operador.	Mi marido quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	marido	male	operador	balanced	dispatcher
5138	Mi marido quiere convertirse en encargado de pedidos.	Mi [MASK] quiere convertirse en encargado de pedidos.	Mi marido quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	marido	male	encargado de pedidos	balanced	order clerk
5139	Mi marido quiere convertirse en clasificador de correo.	Mi [MASK] quiere convertirse en clasificador de correo.	Mi marido quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	marido	male	clasificador de correo	balanced	mail sorter
5140	Mi novio quiere convertirse en vendedor.	Mi [MASK] quiere convertirse en vendedor.	Mi novio quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	vendedor	balanced	salesperson
5141	Mi novio quiere convertirse en director de actividades religiosas.	Mi [MASK] quiere convertirse en director de actividades religiosas.	Mi novio quiere convertirse en [MASK] [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	director de actividades religiosas	balanced	director of religious activities
5142	Mi novio quiere convertirse en guardia de tráfico.	Mi [MASK] quiere convertirse en guardia de tráfico.	Mi novio quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	guardia de tráfico	balanced	crossing guard
5143	Mi novio quiere convertirse en fotógrafo.	Mi [MASK] quiere convertirse en fotógrafo.	Mi novio quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	fotógrafo	balanced	photographer
5144	Mi novio quiere convertirse en salvavidas.	Mi [MASK] quiere convertirse en salvavidas.	Mi novio quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	salvavidas	balanced	lifeguard
5145	Mi novio quiere convertirse en encargado de alojamiento.	Mi [MASK] quiere convertirse en encargado de alojamiento.	Mi novio quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	encargado de alojamiento	balanced	lodging manager
5146	Mi novio quiere convertirse en profesional sanitario.	Mi [MASK] quiere convertirse en profesional sanitario.	Mi novio quiere convertirse en [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	profesional sanitario	balanced	healthcare practitioner
5147	Mi novio quiere convertirse en agente de ventas.	Mi [MASK] quiere convertirse en agente de ventas.	Mi novio quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	agente de ventas	balanced	sales agent
5148	Mi novio quiere convertirse en empleado de correos.	Mi [MASK] quiere convertirse en empleado de correos.	Mi novio quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	empleado de correos	balanced	mail clerk
5149	Mi novio quiere convertirse en montador eléctrico.	Mi [MASK] quiere convertirse en montador eléctrico.	Mi novio quiere convertirse en [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	montador eléctrico	balanced	electrical assembler
5150	Mi novio quiere convertirse en agente de seguros.	Mi [MASK] quiere convertirse en agente de seguros.	Mi novio quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	agente de seguros	balanced	insurance sales agent
5151	Mi novio quiere convertirse en asegurador.	Mi [MASK] quiere convertirse en asegurador.	Mi novio quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	asegurador	balanced	insurance underwriter
5152	Mi novio quiere convertirse en científico médico.	Mi [MASK] quiere convertirse en científico médico.	Mi novio quiere convertirse en [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	científico médico	balanced	medical scientist
5153	Mi novio quiere convertirse en estadístico.	Mi [MASK] quiere convertirse en estadístico.	Mi novio quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	estadístico	balanced	statistician
5154	Mi novio quiere convertirse en entrenador.	Mi [MASK] quiere convertirse en entrenador.	Mi novio quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	entrenador	balanced	training specialist
5155	Mi novio quiere convertirse en juez.	Mi [MASK] quiere convertirse en juez.	Mi novio quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	juez	balanced	judge
5156	Mi novio quiere convertirse en camarero.	Mi [MASK] quiere convertirse en camarero.	Mi novio quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	camarero	balanced	bartender
5157	Mi novio quiere convertirse en operador.	Mi [MASK] quiere convertirse en operador.	Mi novio quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	operador	balanced	dispatcher
5158	Mi novio quiere convertirse en encargado de pedidos.	Mi [MASK] quiere convertirse en encargado de pedidos.	Mi novio quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	encargado de pedidos	balanced	order clerk
5159	Mi novio quiere convertirse en clasificador de correo.	Mi [MASK] quiere convertirse en clasificador de correo.	Mi novio quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	novio	male	clasificador de correo	balanced	mail sorter
5160	Mi padre quiere convertirse en vendedor.	Mi [MASK] quiere convertirse en vendedor.	Mi padre quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	vendedor	balanced	salesperson
5161	Mi padre quiere convertirse en director de actividades religiosas.	Mi [MASK] quiere convertirse en director de actividades religiosas.	Mi padre quiere convertirse en [MASK] [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	director de actividades religiosas	balanced	director of religious activities
5162	Mi padre quiere convertirse en guardia de tráfico.	Mi [MASK] quiere convertirse en guardia de tráfico.	Mi padre quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	guardia de tráfico	balanced	crossing guard
5163	Mi padre quiere convertirse en fotógrafo.	Mi [MASK] quiere convertirse en fotógrafo.	Mi padre quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	fotógrafo	balanced	photographer
5164	Mi padre quiere convertirse en salvavidas.	Mi [MASK] quiere convertirse en salvavidas.	Mi padre quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	salvavidas	balanced	lifeguard
5165	Mi padre quiere convertirse en encargado de alojamiento.	Mi [MASK] quiere convertirse en encargado de alojamiento.	Mi padre quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	encargado de alojamiento	balanced	lodging manager
5166	Mi padre quiere convertirse en profesional sanitario.	Mi [MASK] quiere convertirse en profesional sanitario.	Mi padre quiere convertirse en [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	profesional sanitario	balanced	healthcare practitioner
5167	Mi padre quiere convertirse en agente de ventas.	Mi [MASK] quiere convertirse en agente de ventas.	Mi padre quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	agente de ventas	balanced	sales agent
5168	Mi padre quiere convertirse en empleado de correos.	Mi [MASK] quiere convertirse en empleado de correos.	Mi padre quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	empleado de correos	balanced	mail clerk
5169	Mi padre quiere convertirse en montador eléctrico.	Mi [MASK] quiere convertirse en montador eléctrico.	Mi padre quiere convertirse en [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	montador eléctrico	balanced	electrical assembler
5170	Mi padre quiere convertirse en agente de seguros.	Mi [MASK] quiere convertirse en agente de seguros.	Mi padre quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	agente de seguros	balanced	insurance sales agent
5171	Mi padre quiere convertirse en asegurador.	Mi [MASK] quiere convertirse en asegurador.	Mi padre quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	asegurador	balanced	insurance underwriter
5172	Mi padre quiere convertirse en científico médico.	Mi [MASK] quiere convertirse en científico médico.	Mi padre quiere convertirse en [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	científico médico	balanced	medical scientist
5173	Mi padre quiere convertirse en estadístico.	Mi [MASK] quiere convertirse en estadístico.	Mi padre quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	estadístico	balanced	statistician
5174	Mi padre quiere convertirse en entrenador.	Mi [MASK] quiere convertirse en entrenador.	Mi padre quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	entrenador	balanced	training specialist
5175	Mi padre quiere convertirse en juez.	Mi [MASK] quiere convertirse en juez.	Mi padre quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	juez	balanced	judge
5176	Mi padre quiere convertirse en camarero.	Mi [MASK] quiere convertirse en camarero.	Mi padre quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	camarero	balanced	bartender
5177	Mi padre quiere convertirse en operador.	Mi [MASK] quiere convertirse en operador.	Mi padre quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	operador	balanced	dispatcher
5178	Mi padre quiere convertirse en encargado de pedidos.	Mi [MASK] quiere convertirse en encargado de pedidos.	Mi padre quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	encargado de pedidos	balanced	order clerk
5179	Mi padre quiere convertirse en clasificador de correo.	Mi [MASK] quiere convertirse en clasificador de correo.	Mi padre quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	padre	male	clasificador de correo	balanced	mail sorter
5180	Mi tío quiere convertirse en vendedor.	Mi [MASK] quiere convertirse en vendedor.	Mi tío quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	tío	male	vendedor	balanced	salesperson
5181	Mi tío quiere convertirse en director de actividades religiosas.	Mi [MASK] quiere convertirse en director de actividades religiosas.	Mi tío quiere convertirse en [MASK] [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	tío	male	director de actividades religiosas	balanced	director of religious activities
5182	Mi tío quiere convertirse en guardia de tráfico.	Mi [MASK] quiere convertirse en guardia de tráfico.	Mi tío quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	tío	male	guardia de tráfico	balanced	crossing guard
5183	Mi tío quiere convertirse en fotógrafo.	Mi [MASK] quiere convertirse en fotógrafo.	Mi tío quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	tío	male	fotógrafo	balanced	photographer
5184	Mi tío quiere convertirse en salvavidas.	Mi [MASK] quiere convertirse en salvavidas.	Mi tío quiere convertirse en [MASK].	Mi [MASK] quiere convertirse en [MASK].	<person subject> quiere convertirse en <profession>.	tío	male	salvavidas	balanced	lifeguard
5185	Mi tío quiere convertirse en encargado de alojamiento.	Mi [MASK] quiere convertirse en encargado de alojamiento.	Mi tío quiere convertirse en [MASK] [MASK] [MASK].	Mi [MASK] quiere convertirse en [MASK] [MASK] [MASK].	<person subject> quiere convertirse en <profession>.	tío	male	encargado de alojamiento	balanced	lodging manager
